scope,check,passed,rows,detail,selection_id,strategy,symbol,signal_session,contract_id,quote_role,quote_date,rejection_reason,bid,ask,midpoint,relative_spread
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2025-07-18,S1,MRNA,2025-07-18,MRNA250725C00032000,call_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2025-07-18,S1,MRNA,2025-07-18,MRNA250725P00032000,put_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2025-07-18,S1,MRNA,2025-07-18,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-18,S1,MSTR,2025-07-18,MSTR250725C00452500,call_entry,2025-07-18,,4.2,4.35,4.28,0.0350467289719625
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-18,S1,MSTR,2025-07-18,MSTR250725P00452500,put_entry,2025-07-18,,32.75,33.6,33.18,0.0256178420735383
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-18,S1,MSTR,2025-07-18,MSTR250725C00452500,call_exit,2025-07-21,,2.3,2.43,2.37,0.0548523206751056
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-18,S1,MSTR,2025-07-18,MSTR250725P00452500,put_exit,2025-07-21,,27.8,28.45,28.13,0.0231070031994312
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MSTR|2025-07-18,S1,MSTR,2025-07-18,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-18,S1,QBTS,2025-07-18,QBTS250725C00019000,call_entry,2025-07-18,,0.95,0.99,0.97,0.0412371134020619
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-18,S1,QBTS,2025-07-18,QBTS250725P00019000,put_entry,2025-07-18,,1.06,1.09,1.08,0.0277777777777778
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-18,S1,QBTS,2025-07-18,QBTS250725C00019000,call_exit,2025-07-21,,0.58,0.6,0.59,0.0338983050847458
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-18,S1,QBTS,2025-07-18,QBTS250725P00019000,put_exit,2025-07-21,,1.17,1.22,1.19,0.0420168067226891
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|QBTS|2025-07-18,S1,QBTS,2025-07-18,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SMCI|2025-07-18,S1,SMCI,2025-07-18,SMCI250725C00053000,call_entry,2025-07-18,,1.18,1.2,1.19,0.0168067226890756
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SMCI|2025-07-18,S1,SMCI,2025-07-18,SMCI250725P00053000,put_entry,2025-07-18,,2.35,2.41,2.38,0.0252100840336135
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2025-07-18,S1,SMCI,2025-07-18,SMCI250725C00053000,call_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SMCI|2025-07-18,S1,SMCI,2025-07-18,SMCI250725P00053000,put_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|SMCI|2025-07-18,S1,SMCI,2025-07-18,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2025-07-18,S1,SOFI,2025-07-18,SOFI250725C00022000,call_entry,2025-07-18,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2025-07-18,S1,SOFI,2025-07-18,SOFI250725P00022000,put_entry,2025-07-18,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2025-07-18,S1,SOFI,2025-07-18,SOFI250725C00022000,call_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2025-07-18,S1,SOFI,2025-07-18,SOFI250725P00022000,put_exit,2025-07-21,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|SOFI|2025-07-18,S1,SOFI,2025-07-18,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-18,S1,WULF,2025-07-18,WULF250725C00005500,call_entry,2025-07-18,,0.15,0.16,0.16,0.0625000000000001
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-18,S1,WULF,2025-07-18,WULF250725P00005500,put_entry,2025-07-18,,0.5,0.53,0.52,0.0576923076923077
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-18,S1,WULF,2025-07-18,WULF250725C00005500,call_exit,2025-07-21,,0.08,0.1,0.09,0.222222222222222
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-18,S1,WULF,2025-07-18,WULF250725P00005500,put_exit,2025-07-21,,0.57,0.73,0.65,0.246153846153846
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|WULF|2025-07-18,S1,WULF,2025-07-18,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2025-07-21,S1,IREN,2025-07-21,IREN250801C00018000,call_entry,2025-07-21,,1.27,1.49,1.38,0.159420289855072
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2025-07-21,S1,IREN,2025-07-21,IREN250801P00018000,put_entry,2025-07-21,,0.97,1.24,1.11,0.243243243243243
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2025-07-21,S1,IREN,2025-07-21,IREN250801C00018000,call_exit,2025-07-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2025-07-21,S1,IREN,2025-07-21,IREN250801P00018000,put_exit,2025-07-22,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2025-07-21,S1,IREN,2025-07-21,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-21,S1,MSTR,2025-07-21,MSTR250801C00425000,call_entry,2025-07-21,,15.7,16.15,15.92,0.0282663316582914
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-21,S1,MSTR,2025-07-21,MSTR250801P00425000,put_entry,2025-07-21,,13.65,14.05,13.85,0.0288808664259928
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-21,S1,MSTR,2025-07-21,MSTR250801C00425000,call_exit,2025-07-22,,14.45,15.15,14.8,0.0472972972972974
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MSTR|2025-07-21,S1,MSTR,2025-07-21,MSTR250801P00425000,put_exit,2025-07-22,,12.5,12.9,12.7,0.031496062992126
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MSTR|2025-07-21,S1,MSTR,2025-07-21,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-21,S1,QBTS,2025-07-21,QBTS250801C00019000,call_entry,2025-07-21,,1.03,1.06,1.05,0.0285714285714286
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-21,S1,QBTS,2025-07-21,QBTS250801P00019000,put_entry,2025-07-21,,1.63,1.67,1.65,0.0242424242424243
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-21,S1,QBTS,2025-07-21,QBTS250801C00019000,call_exit,2025-07-22,,0.69,0.72,0.71,0.0422535211267606
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|QBTS|2025-07-21,S1,QBTS,2025-07-21,QBTS250801P00019000,put_exit,2025-07-22,,2.07,2.24,2.16,0.0787037037037039
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|QBTS|2025-07-21,S1,QBTS,2025-07-21,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-21,S1,WULF,2025-07-21,WULF250801C00005000,call_entry,2025-07-21,,0.31,0.37,0.34,0.176470588235294
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|WULF|2025-07-21,S1,WULF,2025-07-21,WULF250801P00005000,put_entry,2025-07-21,,0.33,0.37,0.35,0.114285714285714
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2025-07-21,S1,WULF,2025-07-21,WULF250801C00005000,call_exit,2025-07-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|WULF|2025-07-21,S1,WULF,2025-07-21,WULF250801P00005000,put_exit,2025-07-22,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|WULF|2025-07-21,S1,WULF,2025-07-21,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2025-07-22,S1,ASTS,2025-07-22,ASTS250801C00057000,call_entry,2025-07-22,,3.3,3.7,3.5,0.114285714285714
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2025-07-22,S1,ASTS,2025-07-22,ASTS250801P00057000,put_entry,2025-07-22,,3.25,3.4,3.33,0.045045045045045
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2025-07-22,S1,ASTS,2025-07-22,ASTS250801C00057000,call_exit,2025-07-23,,4.2,4.4,4.3,0.0465116279069768
