period,session,symbol,eligible_advance_rows,eligible_stocks_in_session,total_weight,expected_total_weight,absolute_weight_difference,record_type,minimum_stock_session_weight,maximum_stock_session_weight
development,2024-07-02,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,ASTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-02,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,IONQ,10,20,0.05,0.05,0,stock_session,,
development,2024-07-02,IREN,5,20,0.05,0.05,0,stock_session,,
development,2024-07-02,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-02,MRNA,9,20,0.05,0.05,0,stock_session,,
development,2024-07-02,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,NVTS,4,20,0.05,0.05,0,stock_session,,
development,2024-07-02,QBTS,12,20,0.05,0.05,0,stock_session,,
development,2024-07-02,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-07-02,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,RIVN,5,20,0.05,0.05,0,stock_session,,
development,2024-07-02,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,SOFI,6,20,0.05,0.05,0,stock_session,,
development,2024-07-02,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-03,AAL,1,20,0.05,0.05,0,stock_session,,
development,2024-07-03,AAOI,8,20,0.05,0.05,0,stock_session,,
development,2024-07-03,APLD,12,20,0.05,0.05,0,stock_session,,
development,2024-07-03,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-03,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-03,HIMS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-03,IONQ,13,20,0.05,0.05,0,stock_session,,
development,2024-07-03,IREN,3,20,0.05,0.05,0,stock_session,,
development,2024-07-03,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-03,MP,6,20,0.05,0.05,0,stock_session,,
development,2024-07-03,MRNA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-03,MSTR,10,20,0.05,0.05,0,stock_session,,
development,2024-07-03,NVTS,13,20,0.05,0.05,0,stock_session,,
development,2024-07-03,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-03,RGTI,10,20,0.05,0.05,0,stock_session,,
development,2024-07-03,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-03,RIVN,6,20,0.05,0.05,0,stock_session,,
development,2024-07-03,SMCI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-03,SOFI,5,20,0.05,0.05,0,stock_session,,
development,2024-07-03,WULF,13,20,0.05,0.05,0,stock_session,,
development,2024-07-05,AAL,4,20,0.05,0.05,0,stock_session,,
development,2024-07-05,AAOI,12,20,0.05,0.05,0,stock_session,,
development,2024-07-05,APLD,6,20,0.05,0.05,0,stock_session,,
development,2024-07-05,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-05,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-05,HIMS,4,20,0.05,0.05,0,stock_session,,
development,2024-07-05,IONQ,5,20,0.05,0.05,0,stock_session,,
development,2024-07-05,IREN,8,20,0.05,0.05,0,stock_session,,
development,2024-07-05,MARA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-05,MP,6,20,0.05,0.05,0,stock_session,,
development,2024-07-05,MRNA,3,20,0.05,0.05,0,stock_session,,
development,2024-07-05,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-05,NVTS,4,20,0.05,0.05,0,stock_session,,
development,2024-07-05,QBTS,10,20,0.05,0.05,0,stock_session,,
development,2024-07-05,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-05,RIOT,5,20,0.05,0.05,0,stock_session,,
development,2024-07-05,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-07-05,SMCI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-05,SOFI,3,20,0.05,0.05,0,stock_session,,
development,2024-07-05,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-08,AAL,4,20,0.05,0.05,0,stock_session,,
development,2024-07-08,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-08,APLD,5,20,0.05,0.05,0,stock_session,,
development,2024-07-08,ASTS,9,20,0.05,0.05,0,stock_session,,
development,2024-07-08,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-08,HIMS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-08,IONQ,10,20,0.05,0.05,0,stock_session,,
development,2024-07-08,IREN,2,20,0.05,0.05,0,stock_session,,
development,2024-07-08,MARA,12,20,0.05,0.05,0,stock_session,,
development,2024-07-08,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-08,MRNA,10,20,0.05,0.05,0,stock_session,,
development,2024-07-08,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-08,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-08,QBTS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-08,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-08,RIOT,12,20,0.05,0.05,0,stock_session,,
development,2024-07-08,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-07-08,SMCI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-08,SOFI,8,20,0.05,0.05,0,stock_session,,
development,2024-07-08,WULF,9,20,0.05,0.05,0,stock_session,,
development,2024-07-09,AAOI,10,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,APLD,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,ASTS,6,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,CIFR,10,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,HIMS,12,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,IONQ,11,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,IREN,11,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,MARA,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,MRNA,8,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,MSTR,9,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,NVTS,11,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,QBTS,13,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,RGTI,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,RIOT,9,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,RIVN,13,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,SMCI,11,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-09,SOFI,2,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
development,2024-07-09,WULF,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
development,2024-07-10,AAL,3,20,0.05,0.05,0,stock_session,,
development,2024-07-10,AAOI,9,20,0.05,0.05,0,stock_session,,
development,2024-07-10,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-10,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-10,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-10,HIMS,9,20,0.05,0.05,0,stock_session,,
development,2024-07-10,IONQ,5,20,0.05,0.05,0,stock_session,,
development,2024-07-10,IREN,5,20,0.05,0.05,0,stock_session,,
development,2024-07-10,MARA,9,20,0.05,0.05,0,stock_session,,
development,2024-07-10,MP,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,MSTR,10,20,0.05,0.05,0,stock_session,,
development,2024-07-10,NVTS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,QBTS,12,20,0.05,0.05,0,stock_session,,
development,2024-07-10,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,RIOT,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,RIVN,12,20,0.05,0.05,0,stock_session,,
development,2024-07-10,SMCI,3,20,0.05,0.05,0,stock_session,,
development,2024-07-10,SOFI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-10,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,AAL,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,AAOI,9,20,0.05,0.05,0,stock_session,,
development,2024-07-11,APLD,6,20,0.05,0.05,0,stock_session,,
development,2024-07-11,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,IREN,8,20,0.05,0.05,0,stock_session,,
development,2024-07-11,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,MP,13,20,0.05,0.05,0,stock_session,,
development,2024-07-11,MRNA,13,20,0.05,0.05,0,stock_session,,
development,2024-07-11,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,NVTS,6,20,0.05,0.05,0,stock_session,,
development,2024-07-11,QBTS,3,20,0.05,0.05,0,stock_session,,
development,2024-07-11,RGTI,2,20,0.05,0.05,0,stock_session,,
development,2024-07-11,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-11,RIVN,13,20,0.05,0.05,0,stock_session,,
development,2024-07-11,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-11,SOFI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-11,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,AAL,8,20,0.05,0.05,0,stock_session,,
development,2024-07-12,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,APLD,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-12,ASTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-12,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-12,HIMS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-12,IONQ,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-12,IREN,13,20,0.05,0.05,0,stock_session,,
development,2024-07-12,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,MP,5,20,0.05,0.05,0,stock_session,,
development,2024-07-12,MRNA,10,20,0.05,0.05,0,stock_session,,
development,2024-07-12,MSTR,9,20,0.05,0.05,0,stock_session,,
development,2024-07-12,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,QBTS,12,20,0.05,0.05,0,stock_session,,
development,2024-07-12,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-07-12,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,RIVN,3,20,0.05,0.05,0,stock_session,,
development,2024-07-12,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-12,SOFI,6,20,0.05,0.05,0,stock_session,,
development,2024-07-12,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,AAL,5,20,0.05,0.05,0,stock_session,,
development,2024-07-15,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,ASTS,10,20,0.05,0.05,0,stock_session,,
development,2024-07-15,CIFR,12,20,0.05,0.05,0,stock_session,,
development,2024-07-15,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,IONQ,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,IREN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,MARA,12,20,0.05,0.05,0,stock_session,,
development,2024-07-15,MP,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,MRNA,9,20,0.05,0.05,0,stock_session,,
development,2024-07-15,MSTR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,NVTS,10,20,0.05,0.05,0,stock_session,,
development,2024-07-15,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,SMCI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-15,SOFI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-15,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-16,AAL,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,AAOI,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,APLD,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,ASTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,HIMS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,IONQ,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,MARA,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,MP,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,MRNA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,MSTR,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,NVTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,QBTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,RGTI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,RIOT,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,SMCI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-16,SOFI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-16,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-07-17,AAL,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-17,AAOI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-17,APLD,12,20,0.05,0.05,0,stock_session,,
development,2024-07-17,ASTS,12,20,0.05,0.05,0,stock_session,,
development,2024-07-17,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-17,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-17,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-07-17,IREN,9,20,0.05,0.05,0,stock_session,,
development,2024-07-17,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-17,MP,13,20,0.05,0.05,0,stock_session,,
development,2024-07-17,MRNA,13,20,0.05,0.05,0,stock_session,,
development,2024-07-17,MSTR,8,20,0.05,0.05,0,stock_session,,
development,2024-07-17,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-17,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-17,RGTI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-17,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-17,RIVN,13,20,0.05,0.05,0,stock_session,,
development,2024-07-17,SMCI,8,20,0.05,0.05,0,stock_session,,
development,2024-07-17,SOFI,4,20,0.05,0.05,0,stock_session,,
development,2024-07-17,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,AAL,13,20,0.05,0.05,0,stock_session,,
development,2024-07-18,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,ASTS,13,20,0.05,0.05,0,stock_session,,
development,2024-07-18,CIFR,13,20,0.05,0.05,0,stock_session,,
development,2024-07-18,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,IREN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-18,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-18,MP,9,20,0.05,0.05,0,stock_session,,
development,2024-07-18,MRNA,13,20,0.05,0.05,0,stock_session,,
development,2024-07-18,MSTR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-18,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-18,RGTI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-18,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,RIVN,12,20,0.05,0.05,0,stock_session,,
development,2024-07-18,SMCI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-18,SOFI,15,20,0.05,0.05,0,stock_session,,
development,2024-07-18,WULF,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,AAL,4,20,0.05,0.05,0,stock_session,,
development,2024-07-19,AAOI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,ASTS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,HIMS,13,20,0.05,0.05,0,stock_session,,
development,2024-07-19,IONQ,12,20,0.05,0.05,0,stock_session,,
development,2024-07-19,IREN,13,20,0.05,0.05,0,stock_session,,
development,2024-07-19,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,MP,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-19,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,RGTI,13,20,0.05,0.05,0,stock_session,,
development,2024-07-19,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-07-19,SMCI,9,20,0.05,0.05,0,stock_session,,
development,2024-07-19,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-07-19,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-22,AAL,3,20,0.05,0.05,0,stock_session,,
development,2024-07-22,AAOI,12,20,0.05,0.05,0,stock_session,,
development,2024-07-22,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-07-22,ASTS,13,20,0.05,0.05,0,stock_session,,
development,2024-07-22,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,HIMS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,IONQ,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,IREN,4,20,0.05,0.05,0,stock_session,,
development,2024-07-22,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-22,MP,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,MRNA,8,20,0.05,0.05,0,stock_session,,
development,2024-07-22,MSTR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-22,QBTS,9,20,0.05,0.05,0,stock_session,,
