signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-07|clock_12,3,1267.31538543,422.438461811
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-10|clock_12,1,512.25287191,512.25287191
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-10|clock_36,1,-82.4649845972,-82.4649845972
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-11|clock_12,1,373.77986966,373.77986966
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-11|clock_36,1,168.98368837,168.98368837
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-13|clock_12,1,-177.58900643,-177.58900643
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-18|clock_12,1,-233.240711119,-233.240711119
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-19|clock_12,1,-429.438406081,-429.438406081
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-20|clock_12,1,-377.8556994,-377.8556994
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-21|clock_12,1,134.808026479,134.808026479
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-24|clock_12,2,-327.998337213,-163.999168607
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-27|clock_12,3,217.217169193,72.4057230645
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-27|clock_36,1,195.562273277,195.562273277
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-04|clock_12,2,-931.060320831,-465.530160415
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-07|clock_36,1,-259.862957847,-259.862957847
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-13|clock_12,2,715.741960728,357.870980364
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-13|clock_36,2,242.747715563,121.373857781
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-14|clock_12,1,-466.317895486,-466.317895486
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-14|clock_36,3,-913.493911574,-304.497970525
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-27|clock_12,1,87.7219882604,87.7219882604
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-27|clock_36,1,-102.699891286,-102.699891286
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-31|clock_12,1,-345.336401998,-345.336401998
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-03-31|clock_36,1,-13.9303413627,-13.9303413627
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-01|clock_12,2,-619.942391727,-309.971195863
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-01|clock_36,1,81.9632147141,81.9632147141
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-03|clock_12,1,230.104595724,230.104595724
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-07|clock_12,2,-324.401091142,-162.200545571
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-08|clock_12,1,658.750761464,658.750761464
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-08|clock_36,1,465.3751606,465.3751606
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-10|clock_12,3,947.967645955,315.989215318
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-10|clock_36,3,-379.16227829,-126.387426097
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-11|clock_36,1,-272.558312162,-272.558312162
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-14|clock_36,1,-91.4621495,-91.4621495
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-16|clock_12,1,-507.90055568,-507.90055568
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-23|clock_12,1,432.477936348,432.477936348
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-23|clock_36,1,-78.8085460614,-78.8085460614
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-04-29|clock_36,1,-39.1393454565,-39.1393454565
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-02|clock_12,1,-717.316077651,-717.316077651
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-02|clock_36,2,-53.5019988848,-26.7509994424
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-05|clock_12,1,97.489339207,97.489339207
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-07|clock_12,1,269.432825105,269.432825105
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-14|clock_12,1,-1312.56633541,-1312.56633541
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-14|clock_36,1,123.147266459,123.147266459
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-15|clock_36,2,163.353525139,81.6767625693
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-16|clock_36,1,-239.496246407,-239.496246407
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-21|clock_36,1,503.24501895,503.24501895
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-22|clock_12,2,305.726273066,152.863136533
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-22|clock_36,1,-337.650506127,-337.650506127
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-05-23|clock_12,1,70.391938321,70.391938321
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-04|clock_12,1,-49.9429409383,-49.9429409383
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-06|clock_12,1,153.48773842,153.48773842
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-09|clock_36,2,31.3899328538,15.6949664269
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-10|clock_36,1,-39.3398533007,-39.3398533007
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-12|clock_36,1,-14.9043653658,-14.9043653658
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-13|clock_36,1,435.331695332,435.331695332
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-16|clock_12,1,-116.194690265,-116.194690265
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-18|clock_12,1,415.387447927,415.387447927
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-18|clock_36,1,40.0250175113,40.0250175113
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-20|clock_12,2,168.928583837,84.4642919185
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-20|clock_36,2,-163.718535029,-81.8592675146
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-24|clock_12,1,280.037831021,280.037831021
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-24|clock_36,1,-32.044973545,-32.044973545
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-25|clock_12,1,302.677624638,302.677624638
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-26|clock_36,1,12.4812998161,12.4812998161
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-06-30|clock_12,1,-52.7444908728,-52.7444908728
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-01|clock_36,1,125.265938762,125.265938762
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-02|clock_36,2,-318.272935377,-159.136467689
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-03|clock_12,1,5.58690811955,5.58690811955
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-07|clock_12,1,-161.787171536,-161.787171536
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-07|clock_36,1,241.308900524,241.308900524
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-08|clock_12,1,-251.095862148,-251.095862148
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-09|clock_36,1,73.5895310952,73.5895310952
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-14|clock_12,2,-214.822046664,-107.411023332
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-14|clock_36,1,164.948791833,164.948791833
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-16|clock_36,1,-1.86330217466,-1.86330217466
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-17|clock_12,1,-119.298320016,-119.298320016
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-24|clock_12,1,175.684246811,175.684246811
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-25|clock_12,1,151.951553108,151.951553108
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-28|clock_12,1,136.858845075,136.858845075
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-07-30|clock_12,1,-149.927600393,-149.927600393
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-01|clock_12,1,-35.6500045583,-35.6500045583
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-05|clock_36,1,4.27064085721,4.27064085721
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-11|clock_36,1,-38.6532951289,-38.6532951289
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-12|clock_36,1,14.2105578936,14.2105578936
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-18|clock_36,2,87.9084986284,43.9542493142
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-08-28|clock_12,1,-607.553923422,-607.553923422
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-02|clock_36,1,-407.225775186,-407.225775186
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-03|clock_12,2,280.004650505,140.002325253
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-03|clock_36,1,222.570941415,222.570941415
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-04|clock_12,1,-316.689469141,-316.689469141
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-04|clock_36,2,-234.476758782,-117.238379391
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-09|clock_36,1,122.873702422,122.873702422
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-10|clock_12,1,90.5973027725,90.5973027725
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-10|clock_36,1,-118.499095841,-118.499095841
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-11|clock_12,1,-276.924861127,-276.924861127
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-15|clock_12,1,184.476872382,184.476872382
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-15|clock_36,3,129.667640574,43.2225468579
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-16|clock_12,2,-403.179268022,-201.589634011
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-17|clock_12,1,82.2600407401,82.2600407401
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-18|clock_12,1,-166.482861401,-166.482861401
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-18|clock_36,1,5.91643580712,5.91643580712
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-19|clock_36,1,228.602576175,228.602576175
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-22|clock_36,3,247.961406752,82.6538022508
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-23|clock_36,1,184.053277357,184.053277357
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-24|clock_12,1,42.7257452718,42.7257452718
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-25|clock_36,2,454.160521657,227.080260828
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-26|clock_36,2,-159.968273717,-79.9841368585
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-30|clock_12,2,354.389035758,177.194517879
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-09-30|clock_36,1,-1.02736653208,-1.02736653208
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-01|clock_36,1,353.444824862,353.444824862
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-02|clock_36,1,-111.044947735,-111.044947735
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-03|clock_12,1,-369.73286078,-369.73286078
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-09|clock_36,1,70.336966571,70.336966571
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-10|clock_36,1,223.337538331,223.337538331
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-10-13|clock_12,1,-284.972338823,-284.972338823
